瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 鉴埃 浅加(m/s),乞闭 浅加(m/s),弥措 鉴埃 浅加 浅氢(deg)
860,脚鞠,2023-09-25,21.8,19,26.2,1,6.1,1.3,51.2
860,脚鞠,2023-09-26,21.1,20.2,22,21,6,1,115
860,脚鞠,2023-09-27,23.7,21.2,28.4,0,4.5,.6,296.4
860,脚鞠,2023-09-28,24.1,21.2,28.4,0,6.4,1,302.9
860,脚鞠,2023-09-29,22.6,17.6,27.4,0,3.4,.9,187.3
860,脚鞠,2023-09-30,20,15.6,24.6,5,5,.9,294.1
860,脚鞠,2023-10-01,19.9,15.4,24.7,0,8.2,1.4,297.8
860,脚鞠,2023-10-02,18.5,13.3,24.6,0,5.9,1.2,289.8
860,脚鞠,2023-10-03,16.6,13.1,20.7,.5,3.6,.8,90.9
860,脚鞠,2023-10-04,19.2,13.5,24.9,0,5.3,1.1,309.9
860,脚鞠,2023-10-05,16.8,14.3,21.4,0,9.9,1.6,305
860,脚鞠,2023-10-06,17.3,12.9,22.6,0,4.5,1,329.1
860,脚鞠,2023-10-07,17.9,13.3,22.7,0,6,1.3,64.8
860,脚鞠,2023-10-08,18.1,16.2,21.3,0,7,1.1,60.7
860,脚鞠,2023-10-09,18.6,16,23.1,.5,3.6,.7,293
860,脚鞠,2023-10-10,18.5,14.8,23.7,0,5.3,1,23.1
860,脚鞠,2023-10-11,17.1,12.2,23.7,0,6.8,1.2,127
860,脚鞠,2023-10-12,16.9,10.4,23.9,0,4.3,1,235.9
860,脚鞠,2023-10-13,18.2,13.3,23.6,0,3.4,.8,288.9
860,脚鞠,2023-10-14,17.9,14.2,24.1,.5,5.8,.8,33.5
860,脚鞠,2023-10-15,17.3,13.3,22.4,0,7.9,1.1,302.6
860,脚鞠,2023-10-16,16.8,12.7,21.7,0,6.3,1,324
860,脚鞠,2023-10-17,15.5,10.8,21.7,0,4.7,.9,309.9
860,脚鞠,2023-10-18,16.1,8.9,23.6,0,3.6,.7,25.4
860,脚鞠,2023-10-19,17.1,12.2,22.4,1,6.8,.8,302.6
860,脚鞠,2023-10-20,13.9,10.7,18.1,4.5,9.7,1.5,333.8
860,脚鞠,2023-10-21,12.9,8.2,17.6,0,6.6,1,310.1
860,脚鞠,2023-10-22,13.6,6.9,20.4,0,5.7,1,306.9
860,脚鞠,2023-10-23,14.9,9.7,21.3,0,4.2,.7,157
860,脚鞠,2023-10-24,15.6,9.4,21.9,0,4.3,.7,159.4
860,脚鞠,2023-10-25,16.9,11.5,24,0,3.8,.7,302.3
860,脚鞠,2023-10-26,17.2,11.5,23,0,3.8,.7,320.2
860,脚鞠,2023-10-27,15.6,12.3,19.7,0,6.4,1,285.8
860,脚鞠,2023-10-28,14.5,9,20.9,0,5.2,1,291.6
860,脚鞠,2023-10-29,14.4,8.8,20.8,0,5,1,108.3
860,脚鞠,2023-10-30,15.2,9.3,22.1,0,3.7,.7,169.1
860,脚鞠,2023-10-31,16,9.7,24.4,0,3.1,.7,305.6
860,脚鞠,2023-11-01,16.7,9.7,23.7,0,2.9,.5,324
860,脚鞠,2023-11-02,18.7,13.3,25.8,0,2.8,.5,297.3
860,脚鞠,2023-11-03,19.5,12.9,26.1,0,4.1,.6,277.3
860,脚鞠,2023-11-04,19.2,15.4,24,0,6.5,1.5,109.7
860,脚鞠,2023-11-05,20.4,17.3,24.3,2,5.9,1.8,127.8
860,脚鞠,2023-11-06,18.5,12.9,22.9,5.5,9.4,1.9,173.3
860,脚鞠,2023-11-07,11.7,8.4,15.8,0,9.3,1.7,305.2
860,脚鞠,2023-11-08,10.2,3.6,16.9,0,2.8,.8,14.7
860,脚鞠,2023-11-09,14.2,6.6,20.7,0,3.3,.6,335.9
860,脚鞠,2023-11-10,10.2,5,15.5,11.5,6.2,1.2,308.2
860,脚鞠,2023-11-11,5.8,1.5,10.3,0,5.1,1,316.4
860,脚鞠,2023-11-12,4.4,2.3,8.8,0,10.7,1.6,299.9
860,脚鞠,2023-11-13,5.1,1.1,9.8,0,8.3,1.1,294.7
860,脚鞠,2023-11-14,7.2,2.4,12.5,0,6.5,1,295.9
860,脚鞠,2023-11-15,8.3,3.4,14,0,5.3,.8,288
860,脚鞠,2023-11-16,6.3,3.5,9.7,9.5,2.8,.7,72.2
860,脚鞠,2023-11-17,5.9,2.4,10.4,0,5.9,1.4,284.3
860,脚鞠,2023-11-18,3.2,-2,7.5,1,10.2,1.7,302.2
860,脚鞠,2023-11-19,8.7,2.3,14.4,0,5.3,.9,295.9
860,脚鞠,2023-11-20,8.7,4.3,14.5,0,4.4,.8,310.7
860,脚鞠,2023-11-21,8.2,1.9,15.8,0,3.2,.8,295.9
860,脚鞠,2023-11-22,9.9,3.9,17,0,2.9,.7,150
860,脚鞠,2023-11-23,13.8,8.7,21.2,0,12.2,.9,296.7
860,脚鞠,2023-11-24,3.8,-.3,9.2,0,9.7,1.9,299.3
860,脚鞠,2023-11-25,1.6,-2.5,6.8,0,3.8,.9,166.9
860,脚鞠,2023-11-26,5.2,-1.5,10.6,0,2.8,.7,182.1
860,脚鞠,2023-11-27,8.7,5.2,13.8,0,3.4,.6,306.1
860,脚鞠,2023-11-28,6.1,3,9.2,0,9.1,1.3,295.3
860,脚鞠,2023-11-29,4.8,2,7.6,0,7.9,1,303.2
860,脚鞠,2023-11-30,0,-2.5,3,0,9.2,1.8,319.6
860,脚鞠,2023-12-01,1,-2,5.3,0,9,1.4,301.2
860,脚鞠,2023-12-02,4.2,-2.5,9.4,0,3.7,.8,120.9
860,脚鞠,2023-12-03,5.1,.6,10.3,0,4.9,1,295
860,脚鞠,2023-12-04,4.7,-1.6,11.3,0,3.2,.7,302.6
860,脚鞠,2023-12-05,6.1,1.2,12.9,0,2.8,.6,170.5
860,脚鞠,2023-12-06,6.4,.2,11.1,1,3.7,.7,313.7
860,脚鞠,2023-12-07,7.8,4.1,12.6,0,6.9,1.1,164.1
860,脚鞠,2023-12-08,10,1.4,18.6,0,4.7,.8,284.1
860,脚鞠,2023-12-09,13.3,8.8,19.6,0,2.8,.5,312.5
860,脚鞠,2023-12-10,11.7,5.9,17.5,0,6.8,1.6,135.2
860,脚鞠,2023-12-11,12.2,10.4,13.8,33.5,7.9,1.1,72.1
860,脚鞠,2023-12-12,9.4,7.9,11.8,3.5,6,1.7,106.8
860,脚鞠,2023-12-13,8.7,3.3,13.4,0,4.8,1,149.7
860,脚鞠,2023-12-14,9.4,6.7,10.8,24.5,6.1,1.2,130.6
860,脚鞠,2023-12-15,8.7,6.2,10.7,32.5,7.4,2,123.9
860,脚鞠,2023-12-16,2.2,-3.3,7.4,.5,10.8,1.8,299.4
860,脚鞠,2023-12-17,-5.3,-7.6,-2,0,9.4,1.8,296.7
860,脚鞠,2023-12-18,-3.1,-7,-.1,0,4.6,1.2,302.4
860,脚鞠,2023-12-19,.3,-2.5,3.3,0,3.2,.8,172.1
860,脚鞠,2023-12-20,-2.4,-6.9,.6,0,10.5,1.8,307.3
860,脚鞠,2023-12-21,-6.7,-9,-3.4,0,8.4,1.6,311.2
860,脚鞠,2023-12-22,-6.7,-10.1,-3,0,9.2,1.5,319.3
860,脚鞠,2023-12-23,-3.2,-7.4,1.3,0,5.5,1,309.1
860,脚鞠,2023-12-24,-.8,-4.8,4.5,0,4.5,.8,303.3
860,脚鞠,2023-12-25,.8,-2.6,5.5,0,6,1,304.8
860,脚鞠,2023-12-26,2.5,-3.4,8.7,0,4.7,.7,172.2
860,脚鞠,2023-12-27,4.4,-.1,10.2,0,2.8,.5,82.9
860,脚鞠,2023-12-28,3.8,-1.1,10.2,0,5.9,.9,279.6
860,脚鞠,2023-12-29,3.8,-1.5,9,0,3.5,.7,164
860,脚鞠,2023-12-30,3.5,-1.4,7.3,0,3.5,.7,115.6
860,脚鞠,2023-12-31,4.6,2.7,7.6,2,6.6,.9,279.1
860,脚鞠,2024-01-01,4.6,-.5,9.5,0,4.2,1,123.3
860,脚鞠,2024-01-02,6.2,3.9,9.9,0,6.6,1,310.2
860,脚鞠,2024-01-03,3.9,1.4,6.8,4,6,1.2,163.3
860,脚鞠,2024-01-04,3.2,-.3,8.2,0,3.6,.9,172.1
860,脚鞠,2024-01-05,5.1,-1.2,11.9,0,4,.7,263.6
860,脚鞠,2024-01-06,4.5,2.1,8.5,0,7,.9,290.6
860,脚鞠,2024-01-07,.3,-2.8,3,0,11.4,1.6,301.5
860,脚鞠,2024-01-08,-1.1,-5.8,4.1,0,3.8,1,312.6
860,脚鞠,2024-01-09,.6,-4,4.6,0,2.8,.6,301
860,脚鞠,2024-01-10,3,.3,6.8,.5,3.6,.8,164.4
860,脚鞠,2024-01-11,2,-2,6.7,0,6.7,1.1,306
860,脚鞠,2024-01-12,4.3,-.3,9.8,0,9.6,1.2,313.7
860,脚鞠,2024-01-13,3.3,-.4,7.8,0,6.5,1.1,288.3
860,脚鞠,2024-01-14,5.3,-2.7,13.8,0,6.2,1,305.6
860,脚鞠,2024-01-15,1.9,-1.6,6,0,6.9,1.6,296.4
860,脚鞠,2024-01-16,1.5,-3.8,6.9,0,3.6,.8,160.2
860,脚鞠,2024-01-17,3.7,-.2,6.2,.5,2.8,.6,306.8
860,脚鞠,2024-01-18,6.3,4.4,7.4,2,7.8,1.2,117.9
860,脚鞠,2024-01-19,6,5.1,7.4,0,8.2,2.3,109.1
860,脚鞠,2024-01-20,5.5,3.3,7.4,9.5,6.7,1.5,30.4
860,脚鞠,2024-01-21,5.4,3.3,8.2,1,3.7,.8,63
860,脚鞠,2024-01-22,-1.8,-6.6,4,.5,11.5,2.2,299.6
860,脚鞠,2024-01-23,-6.6,-9,-2.3,0,9.4,2,304.7
860,脚鞠,2024-01-24,-5.1,-9,-.6,0,12,2,307.2
860,脚鞠,2024-01-25,-2.3,-7.3,2.6,0,7,1.2,301.8
860,脚鞠,2024-01-26,1.5,-2.7,6.9,0,6.9,1.2,300
860,脚鞠,2024-01-27,3.1,-1.7,8.4,0,4.8,.9,334.8
860,脚鞠,2024-01-28,2.1,-.7,6.5,0,7.7,1.1,309.2
860,脚鞠,2024-01-29,1.1,-3.8,6.6,0,4.8,1,184.5
860,脚鞠,2024-01-30,2.8,-4.1,9.6,0,2.5,.6,302
860,脚鞠,2024-01-31,8.3,3.7,14.4,0,3.4,.6,148.3
860,脚鞠,2024-02-01,7.1,3.6,9.9,0,8.4,1.8,74.1
860,脚鞠,2024-02-02,5.4,3.3,8.9,0,5.7,2.1,117.3
860,脚鞠,2024-02-03,6.1,4.5,8.8,2.5,6.2,2.1,61.9
860,脚鞠,2024-02-04,6,4.3,8.9,2,7.6,1.6,98.3
860,脚鞠,2024-02-05,5.5,3.5,6.9,11.5,7.8,2,60.9
860,脚鞠,2024-02-06,3.5,1.2,5.1,0,4.8,1.5,127.9
860,脚鞠,2024-02-07,3.4,.6,6.7,0,5.6,1.4,300.2
860,脚鞠,2024-02-08,3.3,-1.5,8.3,0,5.1,1.1,300
860,脚鞠,2024-02-09,3.7,-.9,9.1,0,6.1,1.2,292.5
860,脚鞠,2024-02-10,4.1,-.4,8.6,0,6.2,1.2,301.8
860,脚鞠,2024-02-11,3.7,-.7,8.2,0,9.7,1.2,283
860,脚鞠,2024-02-12,5.2,-1.7,12.1,0,4.1,.7,284.3
860,脚鞠,2024-02-13,9,.8,17.5,0,6,1,163.7
860,脚鞠,2024-02-14,11.4,6.8,17.6,.5,4.5,.4,175.7
860,脚鞠,2024-02-15,8.9,3.3,17.9,0,12.1,1.2,303.1
860,脚鞠,2024-02-16,5.1,1.9,9.5,0,5.3,1.3,111.3
860,脚鞠,2024-02-17,6.7,-.5,13.8,0,3.7,.8,311.7
860,脚鞠,2024-02-18,8.7,.6,14.6,6,2.8,.7,296.6
860,脚鞠,2024-02-19,14.7,12.6,19.2,14,4.3,.8,120.9
860,脚鞠,2024-02-20,7.7,5.7,12.6,4.5,10,2.5,110.2
860,脚鞠,2024-02-21,5.2,3.7,6.4,5.5,8.6,2.6,97.3
860,脚鞠,2024-02-22,3.1,2.1,4.7,2,6,2,77.2
860,脚鞠,2024-02-23,2.8,1.1,5.3,0,6.6,1.7,93.2
860,脚鞠,2024-02-24,3.6,1.6,7,1.5,7.8,1.9,98.5
860,脚鞠,2024-02-25,3.9,1.1,7.3,2,5.6,.9,292.5
860,脚鞠,2024-02-26,5.2,3.1,10.3,0,6.7,1.5,91.5
860,脚鞠,2024-02-27,3.2,-.1,6.7,0,5.8,1.5,78.1
860,脚鞠,2024-02-28,5.1,-1.3,10.7,0,3.9,1.1,75.8
860,脚鞠,2024-02-29,4.3,3.4,6.1,7,4.1,.8,304.1
860,脚鞠,2024-03-01,.3,-4.1,4,0,10.6,2.1,296.6
860,脚鞠,2024-03-02,.1,-5.8,5.2,0,6.2,1.3,297.2
860,脚鞠,2024-03-03,6.3,1.1,11.7,0,5.9,1.3,183.3
860,脚鞠,2024-03-04,8.1,1.4,13.6,0,6.1,1,118.3
860,脚鞠,2024-03-05,6.7,5.3,9.3,8.5,6.4,1.5,85.4
860,脚鞠,2024-03-06,7,4.8,10.4,0,7.5,1.4,90.8
860,脚鞠,2024-03-07,5.8,3.7,10.3,0,6.2,1.7,295.2
860,脚鞠,2024-03-08,4.5,1.3,9.6,0,10.5,1.8,303.1
860,脚鞠,2024-03-09,3.9,-.6,9.2,0,5.7,1.3,309.5
860,脚鞠,2024-03-10,6.3,-1.1,13,0,5.9,1,284.7
860,脚鞠,2024-03-11,8.4,2.4,13.2,0,5.6,.9,169.7
860,脚鞠,2024-03-12,7.3,3.7,12.2,0,6.3,1.2,237.4
860,脚鞠,2024-03-13,8.1,1.2,15.5,0,7.1,1.1,305.3
860,脚鞠,2024-03-14,10.2,3.1,17.2,0,6.4,1,308.5
860,脚鞠,2024-03-15,12.5,4,20.3,0,8.3,1.2,293.8
860,脚鞠,2024-03-16,14.6,6,21.1,0,4.9,1,123.4
860,脚鞠,2024-03-17,13.6,8,19.1,0,9.3,1.6,305.8
860,脚鞠,2024-03-18,10.2,3.8,16.1,0,5,1.1,310.8
860,脚鞠,2024-03-19,10,5.8,15.9,0,8.3,1.7,160.5
860,脚鞠,2024-03-20,6.6,3.8,11.2,0,13.6,2.3,301.9
860,脚鞠,2024-03-21,6.3,.9,12.1,0,7.1,1.6,313
860,脚鞠,2024-03-22,10.5,2.7,16.3,0,8.8,2.1,146.5
860,脚鞠,2024-03-23,16.4,11.3,23.8,.5,9,1.7,118.9
860,脚鞠,2024-03-24,11.1,10.2,12.6,0,9.2,2.9,152.7
860,脚鞠,2024-03-25,9.7,7.2,12.6,17,8.4,2.3,87
860,脚鞠,2024-03-26,8.1,6.1,11.6,17.5,5.2,1.3,77.3
860,脚鞠,2024-03-27,10.4,3.3,17,0,3.9,1,136.5
860,脚鞠,2024-03-28,9.3,8.1,11.4,28,4.9,1.1,97.3
860,脚鞠,2024-03-29,13.3,6,20.4,0,8.3,1.5,187
860,脚鞠,2024-03-30,11.9,5,17.8,1.5,4.4,1,150.1
860,脚鞠,2024-03-31,13.7,7.9,19.6,0,4.1,.8,305.6
860,脚鞠,2024-04-01,15.6,7,23.4,0,6.3,.9,299.5
860,脚鞠,2024-04-02,16.4,8.8,24.4,2.5,6,1.1,221.3
860,脚鞠,2024-04-03,12.4,11.5,13.6,28.5,6.5,1.9,116.7
860,脚鞠,2024-04-04,12.7,11,16.2,0,8.2,2.5,79.5
860,脚鞠,2024-04-05,14.3,11,18.4,0,7.2,1.5,52.7
860,脚鞠,2024-04-06,15.2,9.6,20.7,0,4.5,.8,304.1
860,脚鞠,2024-04-07,17.7,9.7,25.1,0,4.3,.9,171
860,脚鞠,2024-04-08,18.6,12.6,23.9,0,4.7,.8,115.1
860,脚鞠,2024-04-09,12.9,8.6,17.9,0,11,3.2,70.4
860,脚鞠,2024-04-10,13.2,5.9,20.2,0,4.7,1.2,114.3
860,脚鞠,2024-04-11,15.4,10.8,20.9,0,3.7,.8,312.9
860,脚鞠,2024-04-12,18.4,11.2,25.8,0,3.9,.8,174.5
860,脚鞠,2024-04-13,20.5,12.4,28.7,0,6.9,1,171.2
860,脚鞠,2024-04-14,20.4,12.3,28,0,7.2,1.6,118.3
860,脚鞠,2024-04-15,16.5,15.2,19.1,18,5.8,1.1,115
860,脚鞠,2024-04-16,18.4,14.6,23.5,0,8.9,1.4,312.8
860,脚鞠,2024-04-17,17.7,11.1,24.4,0,5.1,1.3,123.9
860,脚鞠,2024-04-18,18.6,11.7,26.2,0,6.4,1.3,155.7
860,脚鞠,2024-04-19,21.1,12.7,28.4,0,4.7,1,183.9
860,脚鞠,2024-04-20,15.9,14.1,20.6,3.5,7.4,1.6,123.3
860,脚鞠,2024-04-21,15.7,14.2,17.4,0,6.2,2,116.5
860,脚鞠,2024-04-22,15.3,13.2,18.7,0,8,1.9,50.2
860,脚鞠,2024-04-23,14.4,11.3,18.8,4,10.2,2.6,130.1
860,脚鞠,2024-04-24,14.5,10.6,19.9,1.5,6,1.3,310.2
860,脚鞠,2024-04-25,18.7,11.1,26.1,0,4,.9,161.1
860,脚鞠,2024-04-26,19.1,13.4,25.5,0,3.4,.7,157.8
860,脚鞠,2024-04-27,21.9,13.8,29.8,0,4.6,.8,300
860,脚鞠,2024-04-28,20.3,14.2,29.5,0,8.7,2,123.9
860,脚鞠,2024-04-29,14.9,13.5,16.4,1,9.3,2.5,119.9
860,脚鞠,2024-04-30,17,12.5,23.6,2,9.6,1.5,94.3
860,脚鞠,2024-05-01,13.5,10,19,2,9.5,2.2,91.1
860,脚鞠,2024-05-02,16.4,7.4,24.6,0,8,1.2,298.8
860,脚鞠,2024-05-03,20.3,11.2,28.7,0,5.5,1.2,165.6
860,脚鞠,2024-05-04,21.3,12.2,29,0,6.8,1.2,151.7
860,脚鞠,2024-05-05,19,17.5,21.9,14,7.3,1.4,104.1
860,脚鞠,2024-05-06,20.2,17.3,25.6,8,8.6,1.3,162.9
860,脚鞠,2024-05-07,14.2,11.1,18.7,6.5,8,1.5,80.3
860,脚鞠,2024-05-08,13.4,10.6,17.7,1,6.5,1.6,134.5
860,脚鞠,2024-05-09,17.4,8,24.9,0,5.5,1.1,309.4
860,脚鞠,2024-05-10,20.6,12.3,29.2,0,6.2,1.2,135.7
860,脚鞠,2024-05-11,20.8,14.6,26.4,3.5,10.5,1.6,158.9
860,脚鞠,2024-05-12,19.3,16,24.5,5.5,8.6,1.3,306.3
860,脚鞠,2024-05-13,19.4,12.8,25.9,0,6.1,1.2,305.5
860,脚鞠,2024-05-14,20.9,12.3,28,0,5,1,306.4
860,脚鞠,2024-05-15,19.5,10.5,27,12,10.3,1.5,298
860,脚鞠,2024-05-16,15.9,8.4,22,2,8.5,1.6,314.2
860,脚鞠,2024-05-17,20,11.5,28.3,0,6.6,1.1,141.3
860,脚鞠,2024-05-18,22.5,14.9,30.2,0,4.9,1.1,309.6
860,脚鞠,2024-05-19,23.7,16.1,31.3,0,6.5,1.2,28.2
860,脚鞠,2024-05-20,22,16.4,29,0,8.6,1.8,121.4
860,脚鞠,2024-05-21,18.3,15.3,24.1,0,8.6,3,92.3
860,脚鞠,2024-05-22,22.1,12.8,30.3,0,5.4,1.2,117.1
860,脚鞠,2024-05-23,25.6,19.4,31.8,0,7.4,1.3,305.7
860,脚鞠,2024-05-24,22.2,17.9,28.6,0,10.3,2.1,82
860,脚鞠,2024-05-25,20.1,17.3,24.6,0,7.4,2.3,144
860,脚鞠,2024-05-26,21,14.9,28.6,4.5,10,1.8,162.8
860,脚鞠,2024-05-27,21.7,18.7,25.4,0,9.8,1.6,313.5
860,脚鞠,2024-05-28,19.3,15,25.2,0,7.7,1.5,123.4
860,脚鞠,2024-05-29,21.6,11.9,29.6,0,6.2,1,295.7
860,脚鞠,2024-05-30,22.2,17.7,27.4,0,3.5,.8,134.4
860,脚鞠,2024-05-31,24.2,20.2,29.8,0,6.6,1.3,305.3
860,脚鞠,2024-06-01,22.2,18.3,28,0,7.4,1.8,296.7
860,脚鞠,2024-06-02,20.9,16.3,27.5,0,8.3,1.7,314.9
860,脚鞠,2024-06-03,20,16.5,26.7,0,8.3,2.5,132.3
860,脚鞠,2024-06-04,20.5,14.1,27,0,6,1.8,116.9
860,脚鞠,2024-06-05,22.3,14,29.8,0,7.3,1.7,96.8
860,脚鞠,2024-06-06,23.1,17.5,28.9,0,4.4,1.3,85.8
860,脚鞠,2024-06-07,24.4,17.6,30.3,0,7.4,1.2,161.8
860,脚鞠,2024-06-08,20.2,18.9,24,23.5,6.3,1.1,126.9
860,脚鞠,2024-06-09,23.4,18.9,28.8,2,5.2,.7,310.4
860,脚鞠,2024-06-10,26.5,19.7,33.4,0,6.3,1,205
860,脚鞠,2024-06-11,28,21.6,34.7,0,6.1,1.3,308.2
860,脚鞠,2024-06-12,28.5,22.6,34.2,0,5.8,1.3,315.1
860,脚鞠,2024-06-13,28.7,22.6,35.7,0,8,1.6,174.2
860,脚鞠,2024-06-14,28.5,21.7,35.2,0,6.2,1.4,150.4
860,脚鞠,2024-06-15,26,22.3,34.2,5,4.6,1.2,151.1
860,脚鞠,2024-06-16,26.6,21.4,32.1,0,7.4,1.3,306.2
860,脚鞠,2024-06-17,25.6,21.2,30.4,0,4.4,1.1,295.1
860,脚鞠,2024-06-18,28.7,21.2,35.1,0,7.2,1.1,302.3
860,脚鞠,2024-06-19,30.3,23,37.2,0,5.8,1.2,148.7
860,脚鞠,2024-06-20,25.8,23.1,29.7,0,6,1.5,119.2
860,脚鞠,2024-06-21,26.7,22.1,32.1,0,5.5,1.4,147.3
860,脚鞠,2024-06-22,23.9,22.4,25.5,21.5,4.6,.9,87.8
860,脚鞠,2024-06-23,26.5,23.7,30.5,0,6.7,.8,302.9
860,脚鞠,2024-06-24,27.2,22.6,33,0,7.4,1.2,164.9
860,脚鞠,2024-06-25,24.9,21.3,30.2,0,7.5,1.7,307.3
860,脚鞠,2024-06-26,25.6,20.5,31,0,5.8,1.2,106.1
860,脚鞠,2024-06-27,22.7,19.6,27,3,5.2,.9,149.9
860,脚鞠,2024-06-28,26.5,18.8,34.2,0,5.2,1,169.4
860,脚鞠,2024-06-29,24.9,23,30.6,23,6.2,1.4,121.5
860,脚鞠,2024-06-30,26.4,23.7,30.7,22,6.1,1.1,127.3
860,脚鞠,2024-07-01,28.5,24.4,32.9,0,5.7,1.3,293.6
860,脚鞠,2024-07-02,25.9,22.3,29,23.5,8,2,125.2
860,脚鞠,2024-07-03,29.4,25.3,33.7,9,8.9,1.4,180.9
860,脚鞠,2024-07-04,29.6,23.9,35,0,5.6,1.4,149.2
860,脚鞠,2024-07-05,29.7,27.3,33.5,0,6.5,1.6,309.7
860,脚鞠,2024-07-06,29.7,25.5,34.5,0,7.2,1.2,127.4
860,脚鞠,2024-07-07,29.6,24.8,32.8,7.5,6.8,1,300.3
860,脚鞠,2024-07-08,27.7,26.8,29.5,2.5,5.1,.9,121.4
860,脚鞠,2024-07-09,24.6,22.8,27.2,196.5,6.8,.9,296.6
860,脚鞠,2024-07-10,23.9,22.2,26.6,59.5,7.4,1.3,141
860,脚鞠,2024-07-11,25.3,22.3,29.1,5.5,5.6,.9,121.7
860,脚鞠,2024-07-12,26.7,21.9,33.4,45.5,9.2,.9,304.3
860,脚鞠,2024-07-13,26.4,22.6,30.8,1.5,5.9,1.4,168.7
860,脚鞠,2024-07-14,24.1,23.2,26.3,3,6.1,1.9,96.1
860,脚鞠,2024-07-15,24.8,23,27.7,0,6.7,2.1,148.1
860,脚鞠,2024-07-16,25.5,22.5,29.4,5,5.4,1.4,119.4
860,脚鞠,2024-07-17,27.6,23.4,32.3,0,6.4,.9,147.5
860,脚鞠,2024-07-18,28.7,27,30.7,1,7.3,1.2,171.2
860,脚鞠,2024-07-19,27.5,24.4,30.6,1.5,4.2,.9,168.4
860,脚鞠,2024-07-20,27.4,24.5,30.6,24,7,1.1,122.8
860,脚鞠,2024-07-21,30.2,25.8,34.7,4.5,7,1.2,175.6
860,脚鞠,2024-07-22,31,26.9,35.5,0,6.3,1.4,118.7
860,脚鞠,2024-07-23,30.4,28.6,33.1,0,5.7,1.2,158.7
860,脚鞠,2024-07-24,29,25.6,32.5,5,8.2,1.1,294
860,脚鞠,2024-07-25,30.2,26.4,35.2,0,5,1.1,347.9
860,脚鞠,2024-07-26,30.5,27.2,34.5,0,10.2,2.1,184.4
860,脚鞠,2024-07-27,29.8,26.3,34.5,1,7,1.2,138.4
860,脚鞠,2024-07-28,31.3,27.3,35.3,0,8.2,1.3,145.9
860,脚鞠,2024-07-29,31.1,26.8,36.1,0,7.5,1.4,303.2
860,脚鞠,2024-07-30,30.9,26.4,35.2,0,6.4,1.6,306.1
860,脚鞠,2024-07-31,31.5,27.2,36.4,0,5.9,1.3,304.4
860,脚鞠,2024-08-01,31.9,28.1,36.5,0,4.9,1.3,315
860,脚鞠,2024-08-02,32,27.9,36.8,0,7,1.4,157.5
860,脚鞠,2024-08-03,32.7,29,37.1,0,7.2,1.5,68.7
860,脚鞠,2024-08-04,30.8,28.2,36.6,0,7.9,1.7,162.1
860,脚鞠,2024-08-05,28.9,24.8,36.3,53.5,9.4,1.6,191.2
860,脚鞠,2024-08-06,29.7,24.4,35.7,0,5.8,1.4,336.3
860,脚鞠,2024-08-07,31.3,27.4,36.3,0,5.7,1.4,314
860,脚鞠,2024-08-08,29.3,24.4,34.9,42.5,5.7,1.4,298.6
860,脚鞠,2024-08-09,30,25.6,36.2,0,5.8,1.4,290.7
860,脚鞠,2024-08-10,29.9,25.5,35.8,0,6.3,1.9,70.5
860,脚鞠,2024-08-11,29.7,25.2,35.2,0,6,1.8,122.4
860,脚鞠,2024-08-12,29.6,24.6,36.4,0,6.7,1.9,116.7
860,脚鞠,2024-08-13,28.9,24.4,35.4,0,7.1,1.7,127.9
860,脚鞠,2024-08-14,29,23.7,34.2,0,6.8,1.8,121.1
860,脚鞠,2024-08-15,29.3,25.1,35.5,0,8,1.9,136.8
860,脚鞠,2024-08-16,29.4,25.1,34.6,0,6.2,1.5,54.5
860,脚鞠,2024-08-17,29.7,25.2,35.1,0,7.4,1.5,32.5
860,脚鞠,2024-08-18,29.7,25.6,35.2,0,6.6,1.8,163
860,脚鞠,2024-08-19,30.4,25.5,34.7,0,4.8,1.4,127.5
860,脚鞠,2024-08-20,29.1,27,32.6,4.5,6.6,1.5,119.1
860,脚鞠,2024-08-21,28.5,26.1,32,4.5,5.2,1.2,122.2
860,脚鞠,2024-08-22,30.3,26.7,34.5,0,8.3,1.6,178
860,脚鞠,2024-08-23,30.4,25.8,35.2,0,5.3,1.3,304
860,脚鞠,2024-08-24,30.6,26.1,36,0,4.8,1.3,306.9
860,脚鞠,2024-08-25,29.5,25.9,36.2,0,8,1.6,133.7
860,脚鞠,2024-08-26,29.7,26,35.2,0,5.4,1.4,118.1
860,脚鞠,2024-08-27,26.9,25.1,31.9,17,8.3,1.7,39.8
860,脚鞠,2024-08-28,27.2,24.6,31.2,0,6.5,1.6,50.6
860,脚鞠,2024-08-29,28.9,25.2,33.9,0,10.7,1.7,18.5
860,脚鞠,2024-08-30,29.9,26.4,34.6,0,8.9,1.9,304.2
860,脚鞠,2024-08-31,28.2,24.5,34.5,0,6.9,1.5,119.4
860,脚鞠,2024-09-01,28.4,23.5,34.1,0,5.1,1.3,300
860,脚鞠,2024-09-02,27.7,24.2,32.6,0,5.8,1.4,67.3
860,脚鞠,2024-09-03,25.9,23.1,30.7,0,8.7,2.3,118.5
860,脚鞠,2024-09-04,26.4,21.2,32.9,0,6.5,1.7,124.7
860,脚鞠,2024-09-05,29,21.6,35.5,0,4.7,1.2,127.4
